year,ac_no,candidate,gender,age,category,party,general_votes,postal_votes,total_votes,vote_pct,position
2021,37,RANJIT KUMAR ROY,MALE,50.0,SC,BJP,76650,734,77384,42.04,2
2021,37,NARMADA CHANDRA ROY,MALE,65.0,SC,RSP,12386,185,12571,6.83,3
2021,37,BISWANATH SARKAR,MALE,42.0,SC,BSP,1428,8,1436,0.78,4
2021,37,BHIMNAL SARKAR,MALE,52.0,SC,IND,1118,0,1118,0.61,5
2021,38,TORAF HOSSAIN MANDAL,MALE,61.0,GENERAL,TMC,89117,646,89763,52.52,1
2021,38,Manas Sarkar,MALE,47.0,GENERAL,BJP,59736,660,60396,35.33,2
2021,38,CHAUDHURI NARGIS BANU,FEMALE,51.0,GENERAL,INC,17344,134,17478,10.23,3
2021,38,RANAJIT DEB,MALE,58.0,GENERAL,SUCI,1211,4,1215,0.71,4
2021,38,RUBEL SARKAR,MALE,25.0,GENERAL,KPPU,946,5,951,0.56,5
2021,39,Ashok Kumar Lahiri,MALE,69.0,GENERAL,BJP,70484,1645,72129,47.42,1
2021,39,Sekhar Dasgupta,MALE,69.0,GENERAL,TMC,57885,808,58693,38.59,2
2021,39,Sucheta Biswas,FEMALE,67.0,GENERAL,RSP,15706,447,16153,10.62,3
2021,39,Jogesh Chandra Murmu,MALE,41.0,ST,BSP,1138,3,1141,0.75,4
2021,39,Narottam Saha,MALE,49.0,GENERAL,AMB,808,2,810,0.53,5
2021,39,BIRENDRA NATH MAHANTA,MALE,46.0,GENERAL,SUCI,596,8,604,0.4,6
2021,39,Dulal Barman,MALE,49.0,SC,BMUP,377,2,379,0.25,7
2021,39,Anup Barman,MALE,25.0,SC,KPPU,353,0,353,0.23,8
2021,40,BUDHRAI TUDU,MALE,48.0,ST,BJP,83172,1209,84381,45.29,1
2021,40,KALPANA KISKU,FEMALE,33.0,ST,TMC,81939,792,82731,44.41,2
2021,40,RAGHU UROW,MALE,60.0,ST,RSP,11847,241,12088,6.49,3
2021,40,BABLU KISKU,MALE,42.0,ST,BSP,2142,4,2146,1.15,4
2021,40,ALBINUS HASDA,MALE,46.0,ST,BMUP,1311,4,1315,0.71,5
2021,40,NIPESH TIRKI,MALE,32.0,ST,KPPU,1123,2,1125,0.6,6
2021,40,KALICHARAN EKKA,MALE,49.0,ST,SUCI,816,4,820,0.44,7
2021,41,SATYENDRA NATH RAY,MALE,64.0,SC,BJP,87561,1163,88724,46.82,1
2021,41,GOUTAM DAS,MALE,47.0,SC,TMC,83281,851,84132,44.4,2
2021,41,NANDA LAL HAZRA,MALE,60.0,SC,CPI(M),11935,338,12273,6.48,3
2021,41,ARUN KANTI BALA,MALE,52.0,SC,BSP,1166,3,1169,0.62,4
2021,41,AKSHAY SARKAR,MALE,53.0,SC,KPPU,1139,6,1145,0.6,5
2021,41,SUBRATA ROY,MALE,51.0,SC,CPI(M),889,1,890,0.47,6
2021,42,BIPLAB MITRA,MALE,69.0,GENERAL,TMC,95432,699,96131,51.23,1
2021,42,NILANJAN ROY,MALE,46.0,GENERAL,BJP,72793,666,73459,39.15,2
2021,42,RAFIKUL ISLAM,MALE,65.0,GENERAL,CPI(M),12268,176,12444,6.63,3
2021,42,BIJAN CHAKRABORTY,MALE,54.0,GENERAL,IND,1829,2,1831,0.98,4
2021,42,PRADIP KUMAR PRAMANIK,MALE,45.0,GENERAL,IND,769,3,772,0.41,5
2021,42,SHANKAR MARDI,MALE,40.0,ST,BMUP,569,2,571,0.3,6
2021,42,JALALUDDIN AHMED,MALE,57.0,GENERAL,IND,333,0,333,0.18,7
2021,42,HARISH MAHATO,MALE,28.0,GENERAL,SUCI,277,1,278,0.15,8
2021,43,JOYEL MURMU,MALE,37.0,ST,BJP,92982,1093,94075,47.52,1
2021,43,PRODIP BASKEY,MALE,38.0,ST,TMC,73956,602,74558,37.66,2
2021,43,THAKUR TUDU,MALE,61.0,ST,CPI(M),13649,156,13805,6.97,3
2021,43,BABURAM KISKU,MALE,37.0,ST,BMUP,5878,18,5896,2.98,4
2021,43,PRATAP KORAMUDI,MALE,28.0,ST,APOI,1879,8,1887,0.95,5
2021,43,PROVAT KISKU,MALE,43.0,ST,IND,1696,5,1701,0.86,6
2021,43,SHRINATH TUDU,MALE,37.0,ST,BSP,1658,9,1667,0.84,7
2021,43,MURMU JOY,MALE,50.0,ST,IND,829,1,830,0.42,8
2021,43,BISWANATH MARDI,MALE,29.0,ST,KPPU,742,5,747,0.38,9
2021,43,NIRMAL SOREN,MALE,40.0,ST,IND,655,6,661,0.33,10
2021,44,CHINMOY DEB BARMAN,MALE,37.0,SC,BJP,99773,882,100655,45.5,1
2021,44,BASANTI BARMAN,FEMALE,56.0,SC,TMC,98267,590,98857,44.69,2
2021,44,ARUN KUMAR BISWAS,MALE,51.0,SC,CPI(M),13796,154,13950,6.31,3
2021,44,SANATAN RISHI,MALE,36.0,SC,BSP,1935,8,1943,0.88,4
2021,44,SUPEN KUMAR ROY,MALE,52.0,SC,SUCI,1380,1,1381,0.62,5
2021,44,SATISH RAJBANSHI,MALE,48.0,SC,IND,1127,0,1127,0.51,6
2021,44,BIPAD BHANJAN ROY,MALE,27.0,SC,BMUP,822,2,824,0.37,7
2021,44,Minu Sarkar (Barman),FEMALE,34.0,SC,KPPU,741,0,741,0.33,8
2021,45,Nihar Ranjan Ghosh,MALE,66.0,GENERAL,TMC,115467,499,115966,58.08,1
2021,45,Dipankar Ram (Bankat),MALE,43.0,GENERAL,BJP,48240,388,48628,24.35,2
2021,45,Asif Mehbub,MALE,39.0,GENERAL,INC,31107,239,31346,15.7,3
2021,45,Jhantu Kumar Rabidas,MALE,47.0,SC,SUCI,1213,1,1214,0.61,4
2021,45,Younish Mia,MALE,35.0,GENERAL,BSP,1049,1,1050,0.53,5
2021,45,Bhakta Prasad Saha,MALE,34.0,GENERAL,IND,452,0,452,0.23,6
2021,46,TAJMUL HOSSAIN,MALE,63.0,GENERAL,TMC,121850,677,122527,60.31,1
2021,46,MD. MATIBUR RAHAMAN,MALE,33.0,GENERAL,BJP,44841,213,45054,22.18,2
2021,46,ALAM MOSTAQUE,MALE,64.0,GENERAL,INC,29179,217,29396,14.47,3
2021,46,MD OLIUR RAHAMAN,MALE,31.0,GENERAL,IND,1473,0,1473,0.73,4
2021,46,RAM BILAS MANDAL,MALE,38.0,SC,BSP,1304,1,1305,0.64,5
2021,46,ALAM MD RAFIQUL,MALE,49.0,GENERAL,AIFB,1272,13,1285,0.63,6
2021,46,MUSARAF HOSSAIN,MALE,36.0,GENERAL,SUCI,629,0,629,0.31,7
2021,46,SUBRATA DAS,MALE,42.0,SC,IND,472,0,472,0.23,8
2021,47,ABDUR RAHIM BOXI,MALE,57.0,GENERAL,TMC,125654,503,126157,68.02,1
2021,47,MOUSUMI DAS,FEMALE,33.0,SC,BJP,33990,218,34208,18.44,2
2021,47,ALBERUNI ZULKARNAIN,MALE,39.0,GENERAL,INC,19697,130,19827,10.69,3
2021,47,MOTIUR RAHAMAN,MALE,32.0,GENERAL,AIMIM,1642,1,1643,0.89,4
2021,47,MD. KAMRUL HODA,MALE,46.0,GENERAL,BSP,1021,2,1023,0.55,5
2021,47,GOLAM FARUQUE,MALE,54.0,GENERAL,BMUP,591,1,592,0.32,6
2021,48,Samar Mukherjee,MALE,79.0,GENERAL,TMC,129805,869,130674,59.63,1
2021,48,Abishek Singhania,MALE,42.0,GENERAL,BJP,54326,698,55024,25.11,2
2021,48,Khatun Najema,FEMALE,34.0,GENERAL,INC,15997,176,16173,7.38,3
2021,48,Payel Khatun,FEMALE,27.0,GENERAL,IND,8596,32,8628,3.94,4
2021,48,Arafat Ali,MALE,35.0,GENERAL,WPOI,2097,5,2102,0.96,5
2021,48,Chaitanya Rabidas,MALE,44.0,SC,BSP,1680,2,1682,0.77,6
2021,48,Ashok Chowdhury,MALE,40.0,SC,IND,1383,4,1387,0.63,7
2021,48,Sabina Easmin,FEMALE,45.0,GENERAL,IND,856,0,856,0.39,8
2021,48,Sk Israil,MALE,48.0,GENERAL,IND,570,1,571,0.26,9
2021,49,SABITRI MITRA,FEMALE,60.0,GENERAL,TMC,109085,1149,110234,53.26,1
2021,49,GOUR CHANDRA MANDAL,MALE,42.0,SC,BJP,75415,941,76356,36.89,2
2021,49,ALAM MOTTAKIN,MALE,42.0,GENERAL,INC,11403,152,11555,5.58,3
2021,49,ANIL CH. MANDAL,MALE,54.0,GENERAL,IND,2735,8,2743,1.33,4
2021,49,CHANCHALA KARMAKAR,FEMALE,55.0,SC,BSP,1737,3,1740,0.84,5
2021,49,AMAL KUMAR RABIDAS,MALE,36.0,SC,BMUP,1517,2,1519,0.73,6
2021,49,SUMITRA DAS,FEMALE,46.0,GENERAL,IND,824,2,826,0.4,7
2021,49,DALIM MANDAL,MALE,29.0,GENERAL,IND,649,2,651,0.31,8
2021,50,Gopal Chandra Saha,MALE,44.0,SC,BJP,92364,1034,93398,45.23,1
2021,50,Ujjwal Kumar Chowdhury,MALE,60.0,SC,TMC,77152,790,77942,37.75,2
2021,50,Bhupendra Nath Halder (Arjun),MALE,54.0,SC,INC,26192,371,26563,12.86,3
2021,50,Sujit Kumar Moulik,MALE,52.0,SC,IND,2124,4,2128,1.03,4
2021,50,Santosh Kumar Sarkar,MALE,60.0,SC,BMUP,1464,5,1469,0.71,5
2021,50,Mukul Sarkar,MALE,44.0,SC,BSP,1238,2,1240,0.6,6
2021,50,Mirana Sarkar,FEMALE,40.0,SC,IND,930,1,931,0.45,7
2021,51,SREERUPA MITRA CHAUDHURY(NIRBHOY DIDI),FEMALE,56.0,GENERAL,BJP,105422,2333,107755,49.96,1
2021,51,KRISHNENDU NARAYAN CHOUDHURY,MALE,63.0,GENERAL,TMC,86163,1493,87656,40.64,2
2021,51,KOUSHIK MISRA(SAHEB),MALE,42.0,GENERAL,CPI(M),10377,576,10953,5.08,3
2021,51,MD. ANISUR RAHAMAN,MALE,55.0,GENERAL,IND,1786,1,1787,0.83,4
2021,51,NARESH PAL,MALE,43.0,GENERAL,IND,1125,4,1129,0.52,5
2021,51,SATISH RAJBANSHI,MALE,48.0,SC,IND,1056,1,1057,0.49,6
2021,51,SURESH CHANDRA SARKAR,MALE,61.0,SC,BSP,1024,15,1039,0.48,7
2021,51,ADITYA PRAKASH DASGUPTA,MALE,40.0,GENERAL,IND,358,2,360,0.17,8
2021,51,UMA DAS (PAUL),FEMALE,40.0,GENERAL,JD(U),273,2,275,0.13,9
2021,51,GAUTAM SARKAR,MALE,45.0,SC,SUCI,266,1,267,0.12,10
2021,51,FIROZ AKHTAR,MALE,54.0,GENERAL,BMUP,197,4,201,0.09,11
2021,52,YEASMIN SABINA,FEMALE,43.0,GENERAL,TMC,96392,1005,97397,59.7,1
2021,52,SHYAMCHAND GHOSH,MALE,63.0,GENERAL,BJP,40436,388,40824,25.02,2
2021,52,DULAL SK,MALE,57.0,GENERAL,INC,16655,248,16903,10.36,3
2021,52,MD. ALI KALIMULLAH (NUR HOQUE),MALE,42.0,GENERAL,RSSCMJP,3581,4,3585,2.2,4
2021,52,SUBODH SARKAR,MALE,51.0,GENERAL,IND,565,1,566,0.35,5
2021,52,MST AKTARI KHATUN,FEMALE,27.0,GENERAL,KPPU,556,0,556,0.34,6
2021,52,SAIDUR RAHAMAN,MALE,35.0,GENERAL,IND,495,0,495,0.3,7
2021,52,MD EBRAHIM,MALE,60.0,GENERAL,CPI(ML)(L),299,1,300,0.18,8
2021,52,MD FARUQUE HOSSAIN(SAHITYARATNA),MALE,45.0,GENERAL,IUML,194,1,195,0.12,9
2021,52,RAMCHANDRA CHOWDHURI,MALE,41.0,SC,IND,182,1,183,0.11,10
2021,53,Md Abdul Ghani,MALE,71.0,GENERAL,TMC,151658,787,152445,73.44,1
2021,53,Isha Khan Choudhury,MALE,49.0,GENERAL,INC,22042,240,22282,10.73,2
2021,53,Sk Ziauddin,MALE,43.0,GENERAL,BJP,14655,134,14789,7.12,3
2021,53,Md. Nur Islam Sekh,MALE,38.0,GENERAL,RSSCMJP,11162,11,11173,5.38,4
2021,53,Md. Rahim Biswas,MALE,27.0,GENERAL,IND,2321,0,2321,1.12,5
2021,53,Rafiqul Islam,MALE,27.0,GENERAL,BSP,1458,3,1461,0.7,6
2021,53,Nasmul Hoque,MALE,41.0,GENERAL,PDS,546,0,546,0.26,7
2021,53,Manjur Alahi Munshi,MALE,56.0,GENERAL,IND,452,2,454,0.22,8
2021,53,Md. Saidul Hoque,MALE,59.0,GENERAL,IND,352,0,352,0.17,9
2021,53,Md Monirul Hasan,MALE,52.0,GENERAL,JESM,241,0,241,0.12,10
2021,54,CHANDANA SARKAR,FEMALE,40.0,GENERAL,TMC,82593,468,83061,39.81,1
2021,54,SWADHIN KUMAR SARKAR,MALE,62.0,SC,BJP,80094,496,80590,38.62,2
2021,54,AZIZUL HOQUE,MALE,61.0,GENERAL,INC,37201,242,37443,17.95,3
2021,54,NIKHIL CHANDRA MANDAL,MALE,51.0,SC,BSP,2280,2,2282,1.09,4
2021,54,HARENDRANATH SARKAR,MALE,66.0,SC,IND,1344,2,1346,0.65,5
2021,54,KURBAN ANSARI,MALE,39.0,GENERAL,IND,1247,0,1247,0.6,6
2021,54,SAMIR GHOSH,MALE,42.0,GENERAL,IND,978,0,978,0.47,7
2021,55,MANIRUL ISLAM,MALE,45.0,GENERAL,TMC,102039,280,102319,54.89,1
2021,55,GHOSH HEMANTA,MALE,55.0,GENERAL,BJP,42173,201,42374,22.73,2
2021,55,MAINUL HAQUE,MALE,59.0,GENERAL,INC,35932,273,36205,19.42,3
2021,55,ANUP KUMAR SINHA,MALE,56.0,GENERAL,IND,1646,1,1647,0.88,4
2021,55,MD MERAJ SORIF,MALE,30.0,GENERAL,RSSCMJP,1559,0,1559,0.84,5
2021,55,KANAI GHOSH,MALE,52.0,GENERAL,IND,681,1,682,0.37,6
2021,56,Amirul Islam,MALE,49.0,GENERAL,TMC,96120,297,96417,51.13,1
2021,56,Zaidur Rahaman,MALE,60.0,GENERAL,INC,70009,29,70038,37.14,2
2021,56,Milan Ghosh,MALE,50.0,GENERAL,BJP,10777,23,10800,5.73,3
2021,56,Md. Modassar Hossain,MALE,38.0,GENERAL,CPI(M),6145,13,6158,3.27,4
2021,56,Saumitra Singh,MALE,34.0,GENERAL,IND,845,1,846,0.45,5
2021,56,Md. Alauddin Sk,MALE,27.0,GENERAL,SDPI,785,2,787,0.42,6
2021,56,Tipu Sultan,MALE,67.0,GENERAL,SUCI,472,0,472,0.25,7
2021,57,EMANI BISWAS,MALE,46.0,GENERAL,TMC,126755,596,127351,58.87,1
2021,57,KOUSHIK DAS,MALE,28.0,GENERAL,BJP,56389,261,56650,26.19,2
2021,57,HUMAYUN REZA,MALE,73.0,GENERAL,INC,18668,92,18760,8.67,3
2021,57,MAIDUL ISLAM,MALE,39.0,GENERAL,IND,7995,11,8006,3.7,4
2021,57,MD. HASAN JAHANGIR,MALE,56.0,GENERAL,IND,988,0,988,0.46,5
2021,57,ANUP SINGHA,MALE,46.0,SC,SUCI,842,9,851,0.39,6
2021,57,MAHFUJUR RAHAMAN,MALE,37.0,GENERAL,WPOI,515,1,516,0.24,7
2021,57,ENAMUL HAQUE,MALE,52.0,GENERAL,IND,482,0,482,0.22,8
2021,58,JAKIR HOSSAIN,MALE,48.0,GENERAL,TMC,136082,362,136444,68.82,1
2021,58,SUJIT DAS,MALE,55.0,GENERAL,BJP,43850,114,43964,22.17,2
2021,58,JANE ALAM MIAN,MALE,68.0,GENERAL,RSP,9020,47,9067,4.57,3
2021,58,SWARAJIT SARKAR,MALE,54.0,GENERAL,IND,1250,1,1251,0.63,4
2021,58,MIRZA NASHIRUDDIN,MALE,64.0,GENERAL,SUCI,940,1,941,0.47,5
2021,58,GOUTAM KUMAR DAS,MALE,51.0,GENERAL,IND,753,0,753,0.38,6
2021,58,ABU SALEM,MALE,28.0,GENERAL,JSTDVPMTP,691,2,693,0.35,7
2021,58,KHOKAN SARKAR,MALE,52.0,GENERAL,IND,332,0,332,0.17,8
2021,58,MD MAINUL HOQUE,MALE,38.0,GENERAL,BAHUMP,261,0,261,0.13,9
2021,59,Akhruzzaman,MALE,56.0,GENERAL,TMC,126467,367,126834,66.59,1
2021,59,Golam Modaswer,MALE,43.0,GENERAL,BJP,28415,106,28521,14.97,2
2021,59,Nasir Saikh,MALE,43.0,GENERAL,IND,16222,22,16244,8.53,3
2021,59,Abul Kashem Biswas,MALE,54.0,GENERAL,INC,12737,62,12799,6.72,4
2021,59,Md. Jakir Hossain,MALE,39.0,GENERAL,SDPI,1354,7,1361,0.71,5
2021,59,Rabiul Alam,MALE,46.0,GENERAL,SUCI,911,2,913,0.48,6
2021,59,M A Hannan,MALE,62.0,GENERAL,WPOI,865,3,868,0.46,7
2021,60,SUBRATA SAHA,MALE,71.0,GENERAL,TMC,94880,309,95189,50.95,1
2021,60,KHATUN MAFUJA,FEMALE,50.0,GENERAL,BJP,44692,291,44983,24.08,2
2021,60,SK M HASANUZZAMAN (BAPPA),MALE,45.0,GENERAL,INC,36055,289,36344,19.45,3
2021,60,NURE MAHABOOB ALAM,MALE,38.0,GENERAL,AIMIM,3449,1,3450,1.85,4
2021,60,SUPAL MURMU,MALE,41.0,ST,BMUP,1654,2,1656,0.89,5
2021,60,ABDUT TAWAB,MALE,55.0,GENERAL,SDPI,1278,2,1280,0.69,6
2021,60,DHANANJAY BANERJEE,MALE,46.0,GENERAL,BSP,978,3,981,0.53,7
2021,60,MIRZA LUTFUL HOQUE,MALE,44.0,GENERAL,SUCI,694,4,698,0.37,8
2021,60,SANTA BHATTACHERJEE,FEMALE,45.0,GENERAL,IND,527,3,530,0.28,9
2021,61,ALI MOHAMMAD,MALE,57.0,GENERAL,TMC,107703,157,107860,56.64,1
2021,61,ABU HENA,MALE,71.0,GENERAL,INC,46891,262,47153,24.76,2
2021,61,KALPANA GHOSH,FEMALE,63.0,GENERAL,BJP,29340,124,29464,15.47,3
2021,61,ABHIJIT HALDAR,MALE,36.0,SC,IND,1691,0,1691,0.89,4
2021,61,NAJIMA KAYAL,FEMALE,50.0,GENERAL,SDPI,953,1,954,0.5,5
2021,61,BHARAT CHANDRA BISWAS,MALE,66.0,SC,BSP,850,2,852,0.45,6
2021,61,MUNTASIR ZAMIL,MALE,54.0,GENERAL,SUCI,652,1,653,0.34,7
2021,61,KAKALI DEBNATH,FEMALE,38.0,GENERAL,LJP,417,0,417,0.22,8
2021,62,IDRIS ALI,MALE,70.0,GENERAL,TMC,153430,365,153795,68.05,1
2021,62,MD. KAMAL HOSSAIN,MALE,45.0,GENERAL,CPI(M),47512,275,47787,21.15,2
2021,62,Mehebub Alam,MALE,41.0,GENERAL,BJP,16652,55,16707,7.39,3
2021,62,MD. MOSARAF HOSSAIN,MALE,27.0,GENERAL,IND,827,0,827,0.37,4
2021,62,SEIKH RABIUL ALAM,MALE,48.0,GENERAL,BSP,783,1,784,0.35,5
2021,62,SYED IMRAN ALI MEERZA,MALE,47.0,GENERAL,IND,652,0,652,0.29,6
2021,62,REJAUL KARIM SK,MALE,59.0,GENERAL,IUML,614,3,617,0.27,7
2021,62,ABDUL MABUD NAYAN,MALE,40.0,GENERAL,SUCI,447,2,449,0.2,8
2021,62,MST. SIKHA KHATUN,FEMALE,34.0,GENERAL,BAHUMP,421,0,421,0.19,9
2021,62,MD. NURUL ISLAM,MALE,55.0,GENERAL,IND,289,1,290,0.13,10
2021,62,ALI HOSSAIN,MALE,32.0,GENERAL,UTSAP,265,0,265,0.12,11
2021,63,ABDUL SOUMIK HOSSAIN,MALE,38.0,GENERAL,TMC,134346,611,134957,60.79,1
2021,63,FIROZA BEGAM,FEMALE,52.0,GENERAL,INC,54918,337,55255,24.89,2
2021,63,MST MASUARA KHATUN,FEMALE,51.0,GENERAL,BJP,21010,128,21138,9.52,3
2021,63,GOLAM MASUM REJA,MALE,35.0,GENERAL,RSSCMJP,2752,2,2754,1.24,4
2021,63,MD SAHER ALAM,MALE,43.0,GENERAL,SDPI,1385,8,1393,0.63,5
2021,63,FIROZA BIBI,FEMALE,43.0,GENERAL,IND,882,2,884,0.4,6
2021,63,HASIBUL ISLAM,MALE,38.0,GENERAL,IND,827,1,828,0.37,7
2021,63,RULIYA PARVIN,FEMALE,38.0,GENERAL,BSP,584,3,587,0.26,8
2021,63,NASRIN NAHER LUCY,FEMALE,35.0,GENERAL,SUCI,497,4,501,0.23,9
2021,63,SAFIUR RAHAMAN MANDAL,MALE,38.0,GENERAL,IND,496,0,496,0.22,10
2021,63,ABDUL HAI,MALE,30.0,GENERAL,BAHUMP,246,1,247,0.11,11
2021,63,SAIRA BIBI,FEMALE,45.0,GENERAL,UTSAP,198,4,202,0.09,12
2021,64,GOURI SANKAR GHOSH,MALE,48.0,GENERAL,BJP,95330,637,95967,41.86,1
2021,64,SHAONI SINGHA ROY,FEMALE,48.0,GENERAL,TMC,93047,429,93476,40.78,2
2021,64,NEAJUDDIN SK,MALE,43.0,GENERAL,INC,28698,137,28835,12.58,3
2021,64,BELLAL SK,MALE,34.0,GENERAL,IND,2278,0,2278,0.99,4
2021,64,HABIB SAIKH,MALE,45.0,GENERAL,RSSCMJP,1441,1,1442,0.63,5
2021,64,MADAN MOHAN MANDAL,MALE,32.0,SC,BSP,1099,0,1099,0.48,6
2021,64,MILIA SAJEM,FEMALE,39.0,GENERAL,SUCI,1004,0,1004,0.44,7
2021,64,GOURI DAS SARKAR,FEMALE,37.0,GENERAL,IND,753,0,753,0.33,8
2021,64,SUBIR GHOSH,MALE,48.0,GENERAL,IND,700,0,700,0.31,9
2021,64,MAHIRAM MURMU,MALE,51.0,ST,IND,535,0,535,0.23,10
2021,64,SUJAT SK,MALE,33.0,GENERAL,DSPI,238,0,238,0.1,11
2021,65,KANAI CHANDRA MONDAL,MALE,67.0,SC,TMC,99722,733,100455,48.18,1
2021,65,MOHAN HALDER,MALE,39.0,SC,BJP,64485,437,64922,31.14,2
2021,65,KRIPALINI GHOSH,FEMALE,47.0,SC,CPI(M),38926,203,39129,18.77,3
2021,65,BARUN MANDAL,MALE,53.0,SC,SUCI,1378,3,1381,0.66,4
2021,66,ASHIS MARJIT,MALE,48.0,SC,TMC,92737,518,93255,50.15,1
2021,66,ADITYA MOULIK,MALE,38.0,SC,BJP,60281,401,60682,32.64,2
2021,66,BIPAD TARAN BAGDI,MALE,48.0,SC,INC,27336,87,27423,14.75,3
2021,66,TULU BALA DAS,FEMALE,51.0,SC,CPI(ML)(L),1509,2,1511,0.81,4
2021,66,MANIK KUMAR DAS,MALE,39.0,SC,JD(U),1378,2,1380,0.74,5
2021,67,JIBAN KRISHNA SAHA,MALE,44.0,SC,TMC,81320,570,81890,46.32,1
2021,67,AMIYA KUMAR DAS,MALE,37.0,SC,BJP,78680,461,79141,44.76,2
2021,67,SHILADITYA HALDAR,MALE,43.0,SC,INC,12166,94,12260,6.93,3
2021,67,NARESH KUMAR DAS,MALE,40.0,SC,IND,1501,3,1504,0.85,4
2021,68,APURBA SARKAR (DAVID),MALE,57.0,GENERAL,TMC,94594,805,95399,51.16,1
2021,68,GOUTAM ROY,MALE,59.0,GENERAL,BJP,56625,694,57319,30.74,2
2021,68,SHAFIUL ALAM KHAN (BONU),MALE,63.0,GENERAL,INC,27296,259,27555,14.78,3
2021,68,SYED AZIZUR HOSSAIN(NASHIM),MALE,44.0,GENERAL,IND,1767,2,1769,0.95,4
2021,68,SUFAL BAGDI,MALE,37.0,SC,IND,473,0,473,0.25,5
2021,68,SHER ALAM,MALE,31.0,GENERAL,JSTDVPMTP,357,3,360,0.19,6
2021,68,SUKHEN HALDAR,MALE,43.0,SC,SUCI,262,2,264,0.14,7
2021,68,BODON DAS,MALE,40.0,SC,IND,210,1,211,0.11,8
2021,69,HUMAYUN KABIR,MALE,61.0,GENERAL,TMC,95906,320,96226,50.9,1
2021,69,IMAN KALYAN MUKHERJEE,MALE,38.0,GENERAL,BJP,52809,334,53143,28.11,2
2021,69,KAMALESH CHATTERJEE (GOPAL),MALE,46.0,GENERAL,INC,30013,103,30116,15.93,3
2021,69,BADAN GHOSH,MALE,64.0,GENERAL,AMB,2581,0,2581,1.37,4
2021,69,SAJJAD HOSSAIN,MALE,31.0,GENERAL,AIMIM,2067,9,2076,1.1,5
2021,69,SHYAMAPADA GHOSH,MALE,56.0,GENERAL,BSP,1445,5,1450,0.77,6
2021,69,BASUDEB SAHA,MALE,37.0,GENERAL,IND,1010,1,1011,0.53,7
2021,70,RABIUL ALAM CHOWDHURY,MALE,61.0,GENERAL,TMC,117625,869,118494,56.31,1
2021,70,ARABINDA BISWAS,MALE,53.0,GENERAL,BJP,49611,615,50226,23.87,2
2021,70,KAFIRUDDIN SK,MALE,46.0,GENERAL,INC,36988,294,37282,17.72,3
2021,70,Md. Babar Ali,MALE,56.0,GENERAL,SUCI,1338,0,1338,0.64,4
2021,70,MUJIBUR RAHAMAN,MALE,43.0,GENERAL,IUML,1035,4,1039,0.49,5
2021,70,HASANUR ZAMAN SK,MALE,26.0,GENERAL,HAMS,504,2,506,0.24,6
2021,71,HASANUZZAMAN SK,MALE,47.0,GENERAL,TMC,112173,689,112862,55.19,1
2021,71,SUMIT GHOSH,MALE,52.0,GENERAL,BJP,58417,613,59030,28.86,2
2021,71,SAFIUJJAMAN SEIKH,MALE,63.0,GENERAL,INC,26742,207,26949,13.18,3
2021,71,KAJAL GHOSH BISWAS,FEMALE,56.0,GENERAL,IND,1965,3,1968,0.96,4
2021,71,MD: SAGIR HOSSAIN,MALE,29.0,GENERAL,DSPI,1173,3,1176,0.58,5
2021,71,MUKTI PADA KONAI,MALE,56.0,SC,IND,678,2,680,0.33,6
2021,71,SARIFUL ISLAM,MALE,39.0,GENERAL,SUCI,472,6,478,0.23,7
2021,72,Subrata Maitra (Kanchan),MALE,54.0,GENERAL,BJP,87759,1581,89340,45.21,1
2021,72,Naru Gopal Mukherjee,MALE,41.0,GENERAL,TMC,61835,653,62488,31.62,2
2021,72,Manoj Chakraborty,MALE,67.0,GENERAL,INC,39377,790,40167,20.33,3
2021,72,Sajal Sen,MALE,46.0,GENERAL,BSP,1081,7,1088,0.55,4
2021,72,Goutam Ghosh (Dwarak Ghosh),MALE,64.0,GENERAL,SUCI,1029,9,1038,0.53,5
2021,72,Sujit Kumar Das,MALE,52.0,SC,IND,547,0,547,0.28,6
2021,72,Rekha Roy,FEMALE,30.0,GENERAL,BMUP,413,1,414,0.21,7
2021,73,NIAMOT SHEIKH,MALE,70.0,GENERAL,TMC,101982,678,102660,47.51,1
2021,73,MIR ALAMGIR (PALASH),MALE,49.0,GENERAL,INC,88000,594,88594,41.0,2
2021,73,TANMOY BISWAS,MALE,34.0,GENERAL,BJP,18261,117,18378,8.51,3
2021,73,GOLAM AMBIA,MALE,54.0,GENERAL,SUCI,1711,14,1725,0.8,4
2021,73,RAFIKUL ISLAM,MALE,32.0,GENERAL,IND,1079,0,1079,0.5,5
2021,73,SAHABUR RAHAMAN KHA,MALE,46.0,GENERAL,IND,994,0,994,0.46,6
2021,73,MINTU HALDAR,MALE,39.0,GENERAL,IND,673,1,674,0.31,7
2021,73,ABUBAKKAR MANDAL,MALE,64.0,GENERAL,IND,265,2,267,0.12,8
2021,73,ALAMGIR MANDAL,MALE,39.0,GENERAL,IND,230,1,231,0.11,9
2021,73,WAHED ANSARY,MALE,48.0,GENERAL,IND,202,0,202,0.09,10
2021,73,INDRAJIT BAGDI,MALE,51.0,SC,IND,153,1,154,0.07,11
2021,74,SAHINA MOMTAZ KHAN,FEMALE,55.0,GENERAL,TMC,117130,554,117684,58.16,1
2021,74,ANUPAM MANDAL,MALE,32.0,GENERAL,BJP,43238,293,43531,21.51,2
