state,ac_no,ac_name,candidate,gender,age,category,party,general_votes,postal_votes,total_votes,vote_pct,total_electors,year
West Bengal,157,METIABURUZ,Ahmed Ali Molla,MALE,53.0,GENERAL,IND,148,1,149,0.08,189557,2026
West Bengal,157,METIABURUZ,Rafiqul Islam Gazi,MALE,49.0,GENERAL,IUML,118,3,121,0.07,189557,2026
West Bengal,157,METIABURUZ,Ajaz Ahmed Ansari,MALE,47.0,GENERAL,AJUP,87,0,87,0.05,189557,2026
West Bengal,158,KOLKATA PORT,Firhad Hakim,MALE,67.0,GENERAL,TMC,100881,345,101226,65.43,171825,2026
West Bengal,158,KOLKATA PORT,Rakesh Singh,MALE,55.0,GENERAL,BJP,44876,270,45146,29.18,171825,2026
West Bengal,158,KOLKATA PORT,Faiyaz Ahmad Khan,MALE,60.0,GENERAL,CPI(M),2543,28,2571,1.66,171825,2026
West Bengal,158,KOLKATA PORT,Aquib Gulzar,MALE,33.0,GENERAL,INC,2523,10,2533,1.64,171825,2026
West Bengal,158,KOLKATA PORT,Sanjay Dey,MALE,56.0,GENERAL,IND,782,4,786,0.51,171825,2026
West Bengal,158,KOLKATA PORT,Nota,,,,NOTA,571,2,573,0.37,171825,2026
West Bengal,158,KOLKATA PORT,Firoza Khatun,FEMALE,45.0,GENERAL,BSP,524,2,526,0.34,171825,2026
West Bengal,158,KOLKATA PORT,Sekh Sadik Hossain,MALE,46.0,GENERAL,IND,268,0,268,0.17,171825,2026
West Bengal,158,KOLKATA PORT,Om Prakash Ram,MALE,60.0,GENERAL,IND,241,1,242,0.16,171825,2026
West Bengal,158,KOLKATA PORT,Qaisar Khan,MALE,52.0,GENERAL,IND,222,0,222,0.14,171825,2026
West Bengal,158,KOLKATA PORT,Md Imtiyaz Alam,MALE,45.0,GENERAL,AJUP,164,2,166,0.11,171825,2026
West Bengal,158,KOLKATA PORT,Md. Momtaz Alam,MALE,44.0,GENERAL,IND,158,0,158,0.1,171825,2026
West Bengal,158,KOLKATA PORT,Sri Chand Bind,MALE,53.0,GENERAL,SUCI,132,1,133,0.09,171825,2026
West Bengal,158,KOLKATA PORT,Dinesh Shaw,MALE,36.0,GENERAL,IND,97,0,97,0.06,171825,2026
West Bengal,158,KOLKATA PORT,Biswajit Halder,MALE,66.0,GENERAL,IND,54,1,55,0.04,171825,2026
West Bengal,159,BHABANIPUR,Adhikari Suvendu,MALE,57.0,GENERAL,BJP,73463,454,73917,53.02,160563,2026
West Bengal,159,BHABANIPUR,Mamata Banerjee,FEMALE,71.0,GENERAL,TMC,58349,463,58812,42.19,160563,2026
West Bengal,159,BHABANIPUR,Shrijeeb Biswas,MALE,35.0,GENERAL,CPI(M),3513,43,3556,2.55,160563,2026
West Bengal,159,BHABANIPUR,Pradip Prasad,MALE,58.0,GENERAL,INC,1243,14,1257,0.9,160563,2026
West Bengal,159,BHABANIPUR,Nota,,,,NOTA,817,12,829,0.59,160563,2026
West Bengal,159,BHABANIPUR,Subrata Bose,MALE,66.0,GENERAL,IND,305,1,306,0.22,160563,2026
West Bengal,159,BHABANIPUR,Anumita Shaw,FEMALE,38.0,GENERAL,SUCI,217,2,219,0.16,160563,2026
West Bengal,159,BHABANIPUR,Sk Safi Ahamed,MALE,51.0,GENERAL,IND,141,1,142,0.1,160563,2026
West Bengal,159,BHABANIPUR,Narayan Das,MALE,66.0,GENERAL,IND,83,1,84,0.06,160563,2026
West Bengal,159,BHABANIPUR,Mumtaz Ali,FEMALE,40.0,GENERAL,IND,79,0,79,0.06,160563,2026
West Bengal,159,BHABANIPUR,Manika Mukherjee,FEMALE,50.0,GENERAL,BNARP,70,3,73,0.05,160563,2026
West Bengal,159,BHABANIPUR,Safar Sekh,MALE,44.0,GENERAL,IND,71,0,71,0.05,160563,2026
West Bengal,159,BHABANIPUR,Malay Guha Roy,MALE,58.0,GENERAL,IND,67,1,68,0.05,160563,2026
West Bengal,160,RASHBEHARI,Dasgupta Swapan,MALE,70.0,GENERAL,BJP,73398,725,74123,53.4,158586,2026
West Bengal,160,RASHBEHARI,Debasish Kumar (deba),MALE,66.0,GENERAL,TMC,52666,592,53258,38.37,158586,2026
West Bengal,160,RASHBEHARI,Manas Ghosh,MALE,55.0,GENERAL,CPI(ML)(L),5537,81,5618,4.05,158586,2026
West Bengal,160,RASHBEHARI,Ashutosh Chatterjee,MALE,39.0,GENERAL,INC,2351,76,2427,1.75,158586,2026
West Bengal,160,RASHBEHARI,Nota,,,,NOTA,1260,36,1296,0.93,158586,2026
West Bengal,160,RASHBEHARI,Dilip Chandra Halder,MALE,52.0,SC,SUCI,831,14,845,0.61,158586,2026
West Bengal,160,RASHBEHARI,Gopal Ghosh,MALE,54.0,GENERAL,IND,505,8,513,0.37,158586,2026
West Bengal,160,RASHBEHARI,Debashis Nath,MALE,44.0,GENERAL,IND,311,10,321,0.23,158586,2026
West Bengal,160,RASHBEHARI,Pankaj Thakkar,MALE,43.0,GENERAL,IND,206,4,210,0.15,158586,2026
West Bengal,160,RASHBEHARI,Sk Alamgir,MALE,35.0,GENERAL,IND,200,3,203,0.15,158586,2026
West Bengal,161,BALLYGUNGE,Sobhandeb Chattopadhyay,MALE,82.0,GENERAL,TMC,108071,410,108481,64.81,188988,2026
West Bengal,161,BALLYGUNGE,Shatorupa,FEMALE,55.0,GENERAL,BJP,46692,313,47005,28.08,188988,2026
West Bengal,161,BALLYGUNGE,Afreen Begum,FEMALE,29.0,GENERAL,CPI(M),7128,57,7185,4.29,188988,2026
West Bengal,161,BALLYGUNGE,Rohan Mitra,MALE,41.0,GENERAL,INC,1948,27,1975,1.18,188988,2026
West Bengal,161,BALLYGUNGE,Nota,,,,NOTA,806,13,819,0.49,188988,2026
West Bengal,161,BALLYGUNGE,Ayasanul Haque Sk.,MALE,60.0,GENERAL,SUCI,424,3,427,0.26,188988,2026
West Bengal,161,BALLYGUNGE,Dola Sarkar,FEMALE,51.0,GENERAL,BSP,376,7,383,0.23,188988,2026
West Bengal,161,BALLYGUNGE,Mehboob Alam,MALE,45.0,GENERAL,IND,366,0,366,0.22,188988,2026
West Bengal,161,BALLYGUNGE,Uttam Kumar Das,MALE,54.0,SC,IND,190,1,191,0.11,188988,2026
West Bengal,161,BALLYGUNGE,Reepa Bhattacharjee,FEMALE,31.0,GENERAL,IND,158,4,162,0.1,188988,2026
West Bengal,161,BALLYGUNGE,Shaik Imran,MALE,57.0,GENERAL,IND,140,1,141,0.08,188988,2026
West Bengal,161,BALLYGUNGE,Gobinda Naskar,MALE,63.0,SC,IND,136,1,137,0.08,188988,2026
West Bengal,161,BALLYGUNGE,Faisal Khan,MALE,44.0,GENERAL,AJUP,112,0,112,0.07,188988,2026
West Bengal,162,CHOWRANGEE,Bandyopadhyay Nayna,FEMALE,57.0,GENERAL,TMC,62720,218,62938,57.15,126715,2026
West Bengal,162,CHOWRANGEE,Santosh Kumar Pathak,MALE,60.0,GENERAL,BJP,40734,202,40936,37.17,126715,2026
West Bengal,162,CHOWRANGEE,Sanjay Basu,MALE,55.0,GENERAL,CPI(M),2572,30,2602,2.36,126715,2026
West Bengal,162,CHOWRANGEE,Manash Sarkar,MALE,56.0,SC,INC,2105,12,2117,1.92,126715,2026
West Bengal,162,CHOWRANGEE,Nota,,,,NOTA,823,9,832,0.76,126715,2026
West Bengal,162,CHOWRANGEE,Prabir Seal,MALE,51.0,GENERAL,SUCI,175,3,178,0.16,126715,2026
West Bengal,162,CHOWRANGEE,Sayantan Patra,MALE,34.0,GENERAL,IND,118,0,118,0.11,126715,2026
West Bengal,162,CHOWRANGEE,Tejash Bole,MALE,55.0,GENERAL,IND,114,1,115,0.1,126715,2026
West Bengal,162,CHOWRANGEE,Debasish Bhadra,MALE,54.0,GENERAL,RTORP,111,0,111,0.1,126715,2026
West Bengal,162,CHOWRANGEE,Sumanta Bhowmick,MALE,65.0,GENERAL,IND,75,1,76,0.07,126715,2026
West Bengal,162,CHOWRANGEE,Md Ehsan Elahi,MALE,53.0,GENERAL,IND,65,0,65,0.06,126715,2026
West Bengal,162,CHOWRANGEE,Johar Iqbal,MALE,50.0,GENERAL,IND,34,0,34,0.03,126715,2026
West Bengal,163,ENTALLY,Sandipan Saha,MALE,47.0,GENERAL,TMC,94244,183,94427,57.16,179088,2026
West Bengal,163,ENTALLY,Dr. Priyanka Tibrewal,FEMALE,46.0,GENERAL,BJP,60216,205,60421,36.57,179088,2026
West Bengal,163,ENTALLY,Abdul Rauf,MALE,61.0,GENERAL,CPI(M),4861,43,4904,2.97,179088,2026
West Bengal,163,ENTALLY,Kashif Reza,MALE,38.0,GENERAL,INC,1591,8,1599,0.97,179088,2026
West Bengal,163,ENTALLY,Rashid Iqbal,MALE,35.0,GENERAL,IND,1193,0,1193,0.72,179088,2026
West Bengal,163,ENTALLY,Nota,,,,NOTA,686,6,692,0.42,179088,2026
West Bengal,163,ENTALLY,Sams Mushafir,MALE,39.0,GENERAL,SUCI,552,1,553,0.33,179088,2026
West Bengal,163,ENTALLY,Touseef Ahmed Khan,MALE,41.0,GENERAL,IND,436,0,436,0.26,179088,2026
West Bengal,163,ENTALLY,Prem Chand Ram,MALE,42.0,SC,IND,261,3,264,0.16,179088,2026
West Bengal,163,ENTALLY,Mantu Kar,MALE,57.0,GENERAL,IND,135,1,136,0.08,179088,2026
West Bengal,163,ENTALLY,Uday Barua,MALE,67.0,ST,IND,132,3,135,0.08,179088,2026
West Bengal,163,ENTALLY,Sha Alam,MALE,62.0,GENERAL,AJUP,113,2,115,0.07,179088,2026
West Bengal,163,ENTALLY,Ashok Das,MALE,52.0,SC,IND,96,1,97,0.06,179088,2026
West Bengal,163,ENTALLY,Anshar Ali,MALE,45.0,GENERAL,IND,86,0,86,0.05,179088,2026
West Bengal,163,ENTALLY,Imran Ali,MALE,43.0,GENERAL,IND,75,0,75,0.05,179088,2026
West Bengal,163,ENTALLY,Kundan Kr. Shaw,MALE,42.0,GENERAL,IND,74,0,74,0.04,179088,2026
West Bengal,164,BELEGHATA,Kunal Kumar Ghosh,MALE,58.0,GENERAL,TMC,93333,424,93757,53.85,190746,2026
West Bengal,164,BELEGHATA,Partha Chaudhury,MALE,41.0,GENERAL,BJP,64817,364,65181,37.44,190746,2026
West Bengal,164,BELEGHATA,Paramita Roy,FEMALE,59.0,GENERAL,CPI(M),10408,117,10525,6.05,190746,2026
West Bengal,164,BELEGHATA,Shahina Javed,FEMALE,39.0,GENERAL,INC,1621,17,1638,0.94,190746,2026
West Bengal,164,BELEGHATA,Nota,,,,NOTA,1558,10,1568,0.9,190746,2026
West Bengal,164,BELEGHATA,Sonali Saha,FEMALE,42.0,GENERAL,IND,305,1,306,0.18,190746,2026
West Bengal,164,BELEGHATA,Jayanti Mitra,FEMALE,55.0,GENERAL,SUCI,296,2,298,0.17,190746,2026
West Bengal,164,BELEGHATA,Subrata De,MALE,60.0,GENERAL,IND,225,1,226,0.13,190746,2026
West Bengal,164,BELEGHATA,Nazir Ahmed,MALE,59.0,GENERAL,IND,203,2,205,0.12,190746,2026
West Bengal,164,BELEGHATA,Pritambar Das,MALE,40.0,GENERAL,IND,170,1,171,0.1,190746,2026
West Bengal,164,BELEGHATA,Debdyuti Deb,FEMALE,30.0,GENERAL,IND,145,2,147,0.08,190746,2026
West Bengal,164,BELEGHATA,Abhijit Hazra,MALE,43.0,SC,IND,85,1,86,0.05,190746,2026
West Bengal,165,JORASANKO,Vijay Ojha,MALE,52.0,GENERAL,BJP,52653,215,52868,49.48,122746,2026
West Bengal,165,JORASANKO,Vijay Upadhyay,MALE,69.0,GENERAL,TMC,46874,197,47071,44.05,122746,2026
West Bengal,165,JORASANKO,Bharatram Tewari,MALE,58.0,GENERAL,CPI(M),4071,37,4108,3.84,122746,2026
West Bengal,165,JORASANKO,Deepak Singh,MALE,58.0,GENERAL,INC,1098,13,1111,1.04,122746,2026
West Bengal,165,JORASANKO,Nota,,,,NOTA,665,7,672,0.63,122746,2026
West Bengal,165,JORASANKO,Ansuman Mitra,MALE,59.0,GENERAL,SUCI,287,1,288,0.27,122746,2026
West Bengal,165,JORASANKO,Pawan Kumar Sharma,MALE,45.0,GENERAL,IND,247,1,248,0.23,122746,2026
West Bengal,165,JORASANKO,Pradeep Kumar Saraff,MALE,56.0,GENERAL,IND,125,0,125,0.12,122746,2026
West Bengal,165,JORASANKO,Bijoy Ojha,FEMALE,74.0,GENERAL,IND,93,1,94,0.09,122746,2026
West Bengal,165,JORASANKO,Lakshmi Prasad,MALE,41.0,SC,IND,94,0,94,0.09,122746,2026
West Bengal,165,JORASANKO,Bijoy Ghorai,MALE,34.0,SC,IND,65,0,65,0.06,122746,2026
West Bengal,165,JORASANKO,Pritam Singh,MALE,55.0,GENERAL,IND,61,1,62,0.06,122746,2026
West Bengal,165,JORASANKO,Hariram Singh,MALE,58.0,GENERAL,IND,40,1,41,0.04,122746,2026
West Bengal,166,SHYAMPUKUR,Purnima Chakraborty,FEMALE,42.0,GENERAL,BJP,59993,255,60248,51.6,131890,2026
West Bengal,166,SHYAMPUKUR,Shashi Panja,FEMALE,63.0,GENERAL,TMC,45335,280,45615,39.06,131890,2026
West Bengal,166,SHYAMPUKUR,Jhuma Das,FEMALE,55.0,GENERAL,AIFB,7291,65,7356,6.3,131890,2026
West Bengal,166,SHYAMPUKUR,Purna Ghosh,MALE,73.0,GENERAL,INC,1128,8,1136,0.97,131890,2026
West Bengal,166,SHYAMPUKUR,Nota,,,,NOTA,925,17,942,0.81,131890,2026
West Bengal,166,SHYAMPUKUR,Gouranga Khatua,MALE,37.0,GENERAL,SUCI,430,4,434,0.37,131890,2026
West Bengal,166,SHYAMPUKUR,Rima Mondal,FEMALE,31.0,GENERAL,IND,360,4,364,0.31,131890,2026
West Bengal,166,SHYAMPUKUR,Sanjay Bagaria,MALE,57.0,GENERAL,IND,185,1,186,0.16,131890,2026
West Bengal,166,SHYAMPUKUR,Chhaya Ghosh,FEMALE,64.0,GENERAL,IND,139,1,140,0.12,131890,2026
West Bengal,166,SHYAMPUKUR,Uma Goswami,FEMALE,30.0,GENERAL,IND,111,2,113,0.1,131890,2026
West Bengal,166,SHYAMPUKUR,Ayan Chakraborty,MALE,39.0,GENERAL,IND,91,2,93,0.08,131890,2026
West Bengal,166,SHYAMPUKUR,Anita Jaiswal,FEMALE,46.0,GENERAL,IND,87,0,87,0.07,131890,2026
West Bengal,166,SHYAMPUKUR,Barnali Ghosh,FEMALE,45.0,GENERAL,IND,53,1,54,0.05,131890,2026
West Bengal,167,MANIKTALA,Tapas Roy,MALE,70.0,GENERAL,BJP,75944,426,76370,50.67,165961,2026
West Bengal,167,MANIKTALA,Shrreya Pande,FEMALE,42.0,GENERAL,TMC,60353,373,60726,40.29,165961,2026
West Bengal,167,MANIKTALA,Mousumi Ghosh,FEMALE,58.0,GENERAL,CPI,8926,88,9014,5.98,165961,2026
West Bengal,167,MANIKTALA,Sugato Roy Chaudhuri,MALE,54.0,GENERAL,INC,1405,21,1426,0.95,165961,2026
West Bengal,167,MANIKTALA,Nota,,,,NOTA,1042,16,1058,0.7,165961,2026
West Bengal,167,MANIKTALA,Tapas Roy,MALE,47.0,GENERAL,IND,553,5,558,0.37,165961,2026
West Bengal,167,MANIKTALA,Sanjay Prajapati,MALE,30.0,GENERAL,BSP,502,2,504,0.33,165961,2026
West Bengal,167,MANIKTALA,Shyamal Guha,MALE,53.0,GENERAL,IND,233,2,235,0.16,165961,2026
West Bengal,167,MANIKTALA,Subham Majumdar,MALE,31.0,GENERAL,IND,219,4,223,0.15,165961,2026
West Bengal,167,MANIKTALA,Pranati Paul,FEMALE,61.0,GENERAL,AMB,175,3,178,0.12,165961,2026
West Bengal,167,MANIKTALA,Subir Samanta,MALE,74.0,GENERAL,SUCI,152,1,153,0.1,165961,2026
West Bengal,167,MANIKTALA,Ricky Paul,FEMALE,38.0,GENERAL,IND,116,1,117,0.08,165961,2026
West Bengal,167,MANIKTALA,Pratima Saha,FEMALE,43.0,GENERAL,IND,88,2,90,0.06,165961,2026
West Bengal,167,MANIKTALA,Pintu Pyne,MALE,47.0,GENERAL,IND,70,0,70,0.05,165961,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Ritesh Tiwari,MALE,54.0,GENERAL,BJP,67856,512,68368,45.41,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Atin Ghosh,MALE,67.0,GENERAL,TMC,66341,376,66717,44.32,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Rajendra Gupta,MALE,66.0,GENERAL,CPI(M),11035,116,11151,7.41,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Tarak Pal,MALE,64.0,GENERAL,INC,1321,19,1340,0.89,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Nota,,,,NOTA,1235,15,1250,0.83,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Daya Ram Jaiswara,MALE,59.0,GENERAL,BSP,370,0,370,0.25,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Soumya Chattopadhyay,MALE,33.0,GENERAL,IND,288,1,289,0.19,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Nilratan Naiya,MALE,48.0,GENERAL,SUCI,213,2,215,0.14,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Surajit Gupta,MALE,51.0,GENERAL,IND,183,3,186,0.12,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Tapas Sardar,MALE,45.0,GENERAL,IND,153,1,154,0.1,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Phooltushy Dutta,FEMALE,46.0,GENERAL,JASP,148,1,149,0.1,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Bivash Das,MALE,43.0,GENERAL,IND,124,0,124,0.08,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Harsh Gupta,MALE,25.0,GENERAL,NRPI,95,0,95,0.06,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Binay Singh,MALE,66.0,GENERAL,IND,68,1,69,0.05,168019,2026
West Bengal,168,KASHIPUR-BELGACHHIA,Arafat Sekh,MALE,38.0,GENERAL,IND,63,2,65,0.04,168019,2026
West Bengal,169,BALLY,Sanjay Kumar Singh,MALE,57.0,GENERAL,BJP,57216,423,57639,48.91,133780,2026
West Bengal,169,BALLY,Kailash Kumar Mishra,MALE,41.0,GENERAL,TMC,45342,300,45642,38.73,133780,2026
West Bengal,169,BALLY,Sankar Maitra,MALE,58.0,GENERAL,CPI(M),11102,182,11284,9.58,133780,2026
West Bengal,169,BALLY,Priyanka Choudhury,FEMALE,31.0,GENERAL,INC,1267,16,1283,1.09,133780,2026
West Bengal,169,BALLY,Nota,,,,NOTA,907,17,924,0.78,133780,2026
West Bengal,169,BALLY,Rupali Sarkar,FEMALE,51.0,GENERAL,IND,211,1,212,0.18,133780,2026
West Bengal,169,BALLY,Putul Chowdhury,FEMALE,52.0,GENERAL,SUCI,157,0,157,0.13,133780,2026
West Bengal,169,BALLY,Sanjay Singh,MALE,40.0,GENERAL,IND,145,0,145,0.12,133780,2026
West Bengal,169,BALLY,Abdul Qadir Khan,MALE,41.0,GENERAL,AJUP,135,0,135,0.11,133780,2026
West Bengal,169,BALLY,Sanjay Singh,MALE,57.0,GENERAL,IND,132,0,132,0.11,133780,2026
West Bengal,169,BALLY,Pratap Goswami,MALE,54.0,GENERAL,IND,98,0,98,0.08,133780,2026
West Bengal,169,BALLY,Indranath Das,MALE,50.0,SC,INF,54,0,54,0.05,133780,2026
West Bengal,169,BALLY,Nishu Kurmi,MALE,44.0,GENERAL,IND,45,1,46,0.04,133780,2026
West Bengal,169,BALLY,Kanchan Sonkar,MALE,55.0,GENERAL,NRPI,44,0,44,0.04,133780,2026
West Bengal,169,BALLY,Alok Pakhira,MALE,48.0,SC,IND,43,0,43,0.04,133780,2026
West Bengal,170,HOWRAH UTTAR,Umesh Rai,MALE,48.0,GENERAL,BJP,67166,373,67539,50.76,150110,2026
West Bengal,170,HOWRAH UTTAR,Gautam Chowdhury,MALE,53.0,GENERAL,TMC,56042,247,56289,42.3,150110,2026
West Bengal,170,HOWRAH UTTAR,Gautam Ray,MALE,68.0,GENERAL,CPI(M),5923,74,5997,4.51,150110,2026
West Bengal,170,HOWRAH UTTAR,Om Prakash Jaiswal,MALE,66.0,GENERAL,INC,910,10,920,0.69,150110,2026
West Bengal,170,HOWRAH UTTAR,Nota,,,,NOTA,842,6,848,0.64,150110,2026
West Bengal,170,HOWRAH UTTAR,Soumen Manna,MALE,46.0,GENERAL,IND,503,0,503,0.38,150110,2026
West Bengal,170,HOWRAH UTTAR,Harinaarayan Chowdhary,MALE,50.0,GENERAL,IND,248,2,250,0.19,150110,2026
West Bengal,170,HOWRAH UTTAR,Sisir Samanta,MALE,66.0,GENERAL,IND,167,1,168,0.13,150110,2026
West Bengal,170,HOWRAH UTTAR,Priti Devi,FEMALE,46.0,GENERAL,BSP,150,0,150,0.11,150110,2026
West Bengal,170,HOWRAH UTTAR,Shankar Kha,MALE,48.0,GENERAL,IND,142,2,144,0.11,150110,2026
West Bengal,170,HOWRAH UTTAR,Ganeshlal Gupta,MALE,52.0,GENERAL,NRPI,92,1,93,0.07,150110,2026
West Bengal,170,HOWRAH UTTAR,Monoranjan Polley,MALE,64.0,SC,IND,56,0,56,0.04,150110,2026
West Bengal,170,HOWRAH UTTAR,Chandra Kanta Jaiswal,MALE,44.0,GENERAL,IND,56,0,56,0.04,150110,2026
West Bengal,170,HOWRAH UTTAR,Gautam Verma,MALE,34.0,GENERAL,IND,50,0,50,0.04,150110,2026
West Bengal,171,HOWRAH MADHYA,Arup Roy,MALE,70.0,GENERAL,TMC,95416,532,95948,49.6,214910,2026
West Bengal,171,HOWRAH MADHYA,Biplab Kumar Mandal,MALE,75.0,GENERAL,BJP,79267,598,79865,41.28,214910,2026
West Bengal,171,HOWRAH MADHYA,Imteaz Ahmed,MALE,53.0,GENERAL,CPI(M),11152,128,11280,5.83,214910,2026
West Bengal,171,HOWRAH MADHYA,Aparna Bose,FEMALE,56.0,GENERAL,INC,2728,19,2747,1.42,214910,2026
West Bengal,171,HOWRAH MADHYA,Nota,,,,NOTA,1083,27,1110,0.57,214910,2026
West Bengal,171,HOWRAH MADHYA,Saikat Ram,MALE,36.0,SC,IND,586,0,586,0.3,214910,2026
West Bengal,171,HOWRAH MADHYA,Debnath Kundu,MALE,64.0,GENERAL,BSP,437,2,439,0.23,214910,2026
West Bengal,171,HOWRAH MADHYA,Renu Prasad,FEMALE,37.0,SC,IND,255,0,255,0.13,214910,2026
West Bengal,171,HOWRAH MADHYA,Subrata Mondal,MALE,61.0,SC,IND,251,1,252,0.13,214910,2026
West Bengal,171,HOWRAH MADHYA,Asif Hussain,MALE,66.0,GENERAL,AJUP,200,3,203,0.1,214910,2026
West Bengal,171,HOWRAH MADHYA,Sharmistha Das,FEMALE,29.0,SC,IND,168,2,170,0.09,214910,2026
West Bengal,171,HOWRAH MADHYA,Shrirup Das,MALE,65.0,GENERAL,SUCI,167,1,168,0.09,214910,2026
West Bengal,171,HOWRAH MADHYA,Arijit Nandy,MALE,27.0,GENERAL,IND,130,0,130,0.07,214910,2026
West Bengal,171,HOWRAH MADHYA,Debasish Ghorui,MALE,46.0,SC,IND,126,1,127,0.07,214910,2026
West Bengal,171,HOWRAH MADHYA,Amajit Basu,MALE,48.0,GENERAL,IND,93,0,93,0.05,214910,2026
West Bengal,171,HOWRAH MADHYA,Sankar Mondal (bultu),MALE,45.0,GENERAL,BNARP,86,0,86,0.04,214910,2026
West Bengal,172,SHIBPUR,Rudranil Ghosh,MALE,53.0,GENERAL,BJP,88972,643,89615,49.42,195103,2026
West Bengal,172,SHIBPUR,Dr. Rana Chatterjee,MALE,54.0,GENERAL,TMC,73168,389,73557,40.57,195103,2026
West Bengal,172,SHIBPUR,Dr. Jagannath Bhattacharyya,MALE,72.0,GENERAL,AIFB,12366,176,12542,6.92,195103,2026
West Bengal,172,SHIBPUR,Shrabanti Singh,FEMALE,43.0,GENERAL,INC,1954,39,1993,1.1,195103,2026
West Bengal,172,SHIBPUR,Nota,,,,NOTA,1270,30,1300,0.72,195103,2026
West Bengal,172,SHIBPUR,Bimalesh Kumar Hela,MALE,47.0,SC,BSP,667,4,671,0.37,195103,2026
West Bengal,172,SHIBPUR,Sanjay Karmakar,MALE,42.0,GENERAL,IND,569,2,571,0.31,195103,2026
West Bengal,172,SHIBPUR,Raj Roy,MALE,33.0,GENERAL,IND,359,1,360,0.2,195103,2026
West Bengal,172,SHIBPUR,Kartick Shil,MALE,61.0,GENERAL,SUCI,318,0,318,0.18,195103,2026
West Bengal,172,SHIBPUR,Surojit Das,MALE,34.0,GENERAL,IND,217,2,219,0.12,195103,2026
West Bengal,172,SHIBPUR,Abhisek Mondal,MALE,27.0,GENERAL,IND,176,1,177,0.1,195103,2026
West Bengal,173,HOWRAH DAKSHIN,Nandita Chowdhury,FEMALE,65.0,GENERAL,TMC,100008,532,100540,45.28,240748,2026
West Bengal,173,HOWRAH DAKSHIN,Shyamal Kumar Hati,MALE,74.0,GENERAL,BJP,91824,888,92712,41.75,240748,2026
West Bengal,173,HOWRAH DAKSHIN,Abhijit Banerjee,MALE,50.0,GENERAL,CPI(M),21266,332,21598,9.73,240748,2026
West Bengal,173,HOWRAH DAKSHIN,Deepshikha Bhowmick,FEMALE,42.0,GENERAL,INC,2574,35,2609,1.17,240748,2026
West Bengal,173,HOWRAH DAKSHIN,Nota,,,,NOTA,1531,43,1574,0.71,240748,2026
West Bengal,173,HOWRAH DAKSHIN,Rajesh Kumar Singh,MALE,36.0,GENERAL,IND,743,2,745,0.34,240748,2026
West Bengal,173,HOWRAH DAKSHIN,Pabitra Biswas,MALE,63.0,SC,IND,520,5,525,0.24,240748,2026
West Bengal,173,HOWRAH DAKSHIN,Rita Ghoshal,FEMALE,52.0,GENERAL,SUCI,488,10,498,0.22,240748,2026
West Bengal,173,HOWRAH DAKSHIN,Madhusri Ghosh,FEMALE,46.0,GENERAL,IND,337,2,339,0.15,240748,2026
West Bengal,173,HOWRAH DAKSHIN,Amit Chakraborty,MALE,44.0,GENERAL,IND,310,1,311,0.14,240748,2026
West Bengal,173,HOWRAH DAKSHIN,Samir Bachar,MALE,52.0,SC,IND,302,1,303,0.14,240748,2026
West Bengal,173,HOWRAH DAKSHIN,Avijit Das,MALE,30.0,SC,IND,154,5,159,0.07,240748,2026
West Bengal,173,HOWRAH DAKSHIN,Avisek Das,MALE,46.0,GENERAL,IND,139,2,141,0.06,240748,2026
West Bengal,174,SANKRAIL (SC),Priya Paul,FEMALE,55.0,SC,TMC,105157,255,105412,45.99,240335,2026
West Bengal,174,SANKRAIL (SC),Barnali Dhali Naskar,FEMALE,50.0,SC,BJP,88192,480,88672,38.69,240335,2026
West Bengal,174,SANKRAIL (SC),Samir Malick,MALE,47.0,SC,CPI(M),29043,135,29178,12.73,240335,2026
West Bengal,174,SANKRAIL (SC),Bechuram Malick,MALE,63.0,SC,INC,2213,8,2221,0.97,240335,2026
West Bengal,174,SANKRAIL (SC),Nota,,,,NOTA,1749,20,1769,0.77,240335,2026
West Bengal,174,SANKRAIL (SC),Srikumar Naskar,MALE,52.0,SC,IND,546,0,546,0.24,240335,2026
West Bengal,174,SANKRAIL (SC),Kousik Naskar,MALE,63.0,SC,IND,352,0,352,0.15,240335,2026
West Bengal,174,SANKRAIL (SC),Rekha Mondal,FEMALE,51.0,SC,IND,336,0,336,0.15,240335,2026
West Bengal,174,SANKRAIL (SC),Bimal Kanti Naskar,MALE,70.0,SC,IND,325,0,325,0.14,240335,2026
West Bengal,174,SANKRAIL (SC),Baruna Das,FEMALE,55.0,SC,IND,200,0,200,0.09,240335,2026
