state,ac_no,ac_name,candidate,gender,age,category,party,general_votes,postal_votes,total_votes,vote_pct,total_electors,year
West Bengal,211,Chandipur,NOTA,,,,NOTA,726,10,736,0.33,245775,2021
West Bengal,211,Chandipur,Arup Kumar Sahoo,MALE,39.0,GENERAL,IND,589,3,592,0.27,245775,2021
West Bengal,211,Chandipur,Swapan Kumar Bhowmik,MALE,57.0,GENERAL,SUCI,470,5,475,0.22,245775,2021
West Bengal,212,Patashpur,UTTAM BARIK,MALE,46.0,GENERAL,TMC,104268,1031,105299,50.42,236413,2021
West Bengal,212,Patashpur,AMBUJAKSHA MAHANTI,MALE,68.0,GENERAL,BJP,94402,903,95305,45.64,236413,2021
West Bengal,212,Patashpur,SAIKAT GIRI,MALE,31.0,GENERAL,CPI,6525,106,6631,3.18,236413,2021
West Bengal,212,Patashpur,NOTA,,,,NOTA,856,5,861,0.41,236413,2021
West Bengal,212,Patashpur,SURJYENDU BIKASH PATRA,MALE,36.0,GENERAL,SUCI,721,10,731,0.35,236413,2021
West Bengal,213,Kanthi Uttar,SUMITA SINHA,FEMALE,53.0,GENERAL,BJP,112677,847,113524,49.7,257427,2021
West Bengal,213,Kanthi Uttar,TARUN KUMAR JANA,MALE,45.0,GENERAL,TMC,103116,1078,104194,45.62,257427,2021
West Bengal,213,Kanthi Uttar,SUTANU MAITY,MALE,45.0,GENERAL,CPI(M),6432,72,6504,2.85,257427,2021
West Bengal,213,Kanthi Uttar,NOTA,,,,NOTA,1486,6,1492,0.65,257427,2021
West Bengal,213,Kanthi Uttar,PRABIR MISHRA,MALE,43.0,GENERAL,IND,864,2,866,0.38,257427,2021
West Bengal,213,Kanthi Uttar,PANCHANAN DAS,MALE,45.0,GENERAL,SUCI,767,6,773,0.34,257427,2021
West Bengal,213,Kanthi Uttar,LIRIKA MUKTAR,FEMALE,26.0,GENERAL,IND,649,3,652,0.29,257427,2021
West Bengal,213,Kanthi Uttar,DEBASIS DAS,MALE,43.0,GENERAL,IND,213,0,213,0.09,257427,2021
West Bengal,213,Kanthi Uttar,BISWANATH DAS,MALE,55.0,SC,IUC,198,0,198,0.09,257427,2021
West Bengal,214,Bhagabanpur,RABINDRANATH MAITY,MALE,50.0,GENERAL,BJP,120633,847,121480,54.56,254184,2021
West Bengal,214,Bhagabanpur,ARDHENDU MAITY,MALE,68.0,GENERAL,TMC,93228,703,93931,42.19,254184,2021
West Bengal,214,Bhagabanpur,SHIU MAITI,MALE,42.0,GENERAL,INC,5192,82,5274,2.37,254184,2021
West Bengal,214,Bhagabanpur,NOTA,,,,NOTA,1013,6,1019,0.46,254184,2021
West Bengal,214,Bhagabanpur,ASOKTARU PRADHAN,MALE,59.0,GENERAL,SUCI,938,8,946,0.42,254184,2021
West Bengal,215,Khejuri,SANTANU PRAMANIK,MALE,36.0,SC,BJP,109697,710,110407,51.93,238630,2021
West Bengal,215,Khejuri,PARTHA PRATIM DAS,MALE,50.0,SC,TMC,91814,628,92442,43.48,238630,2021
West Bengal,215,Khejuri,HIMANGSHU DAS,MALE,60.0,SC,CPI(M),7747,65,7812,3.67,238630,2021
West Bengal,215,Khejuri,NOTA,,,,NOTA,1129,7,1136,0.53,238630,2021
West Bengal,215,Khejuri,Somnath Mandal,MALE,67.0,SC,SUCI,817,7,824,0.39,238630,2021
West Bengal,216,Kanthi Dakshin,ARUP KUMAR DAS,MALE,63.0,GENERAL,BJP,97499,978,98477,50.58,224657,2021
West Bengal,216,Kanthi Dakshin,JYOTIRMOY KAR,MALE,73.0,GENERAL,TMC,87257,927,88184,45.3,224657,2021
West Bengal,216,Kanthi Dakshin,ANURUP PANDA,MALE,80.0,GENERAL,CPI,5895,119,6014,3.09,224657,2021
West Bengal,216,Kanthi Dakshin,SHRABANI PAHARI,FEMALE,53.0,GENERAL,SUCI,1130,6,1136,0.58,224657,2021
West Bengal,216,Kanthi Dakshin,NOTA,,,,NOTA,863,7,870,0.45,224657,2021
West Bengal,217,Ramnagar,AKHIL GIRI,MALE,62.0,GENERAL,TMC,111870,752,112622,50.72,264900,2021
West Bengal,217,Ramnagar,SWADESH RANJAN NAYAK,MALE,66.0,GENERAL,BJP,99477,628,100105,45.08,264900,2021
West Bengal,217,Ramnagar,SABYASACHI JANA,MALE,59.0,GENERAL,CPI(M),6657,94,6751,3.04,264900,2021
West Bengal,217,Ramnagar,NOTA,,,,NOTA,1230,3,1233,0.56,264900,2021
West Bengal,217,Ramnagar,ARATI PAHARI,FEMALE,54.0,GENERAL,SUCI,942,2,944,0.43,264900,2021
West Bengal,217,Ramnagar,TRAYEE PRADHAN,FEMALE,30.0,GENERAL,RTORP,399,6,405,0.18,264900,2021
West Bengal,218,Egra,TARUN KUMAR MAITY,MALE,53.0,GENERAL,TMC,124805,958,125763,52.22,284614,2021
West Bengal,218,Egra,ARUP DASH,MALE,30.0,GENERAL,BJP,106357,915,107272,44.55,284614,2021
West Bengal,218,Egra,MANAS KUMAR KARMAHAPATRA,MALE,60.0,GENERAL,INC,4997,89,5086,2.11,284614,2021
West Bengal,218,Egra,NOTA,,,,NOTA,1388,5,1393,0.58,284614,2021
West Bengal,218,Egra,JAGADIS SAU,MALE,60.0,GENERAL,SUCI,1290,13,1303,0.54,284614,2021
West Bengal,219,Dantan,BIKRAM CHANDRA PRADHAN,MALE,67.0,GENERAL,TMC,94609,600,95209,48.13,233841,2021
West Bengal,219,Dantan,Saktipada Nayak,MALE,61.0,GENERAL,BJP,93834,752,94586,47.82,233841,2021
West Bengal,219,Dantan,SISIR KUMAR PATRA,MALE,46.0,GENERAL,CPI,5556,96,5652,2.86,233841,2021
West Bengal,219,Dantan,NOTA,,,,NOTA,1245,5,1250,0.63,233841,2021
West Bengal,219,Dantan,SUBHAS DAS,MALE,59.0,GENERAL,SUCI,1096,5,1101,0.56,233841,2021
West Bengal,220,Nayagram,DULAL MURMU,MALE,44.0,ST,TMC,99825,1078,100903,52.46,226791,2021
West Bengal,220,Nayagram,BAKUL MURMU,MALE,52.0,ST,BJP,77089,1060,78149,40.63,226791,2021
West Bengal,220,Nayagram,HARIPADA SAREN,MALE,42.0,ST,CPI(M),5755,108,5863,3.05,226791,2021
West Bengal,220,Nayagram,NOTA,,,,NOTA,3077,9,3086,1.6,226791,2021
West Bengal,220,Nayagram,SHYAM MANDI,MALE,37.0,ST,BSP,1844,14,1858,0.97,226791,2021
West Bengal,220,Nayagram,BIDHAN CHANDRA SING,MALE,36.0,ST,IND,896,9,905,0.47,226791,2021
West Bengal,220,Nayagram,SHYAMLAL HANSDA,MALE,32.0,ST,IND,897,4,901,0.47,226791,2021
West Bengal,220,Nayagram,KALICHARAN BESHRA,MALE,38.0,ST,SUCI,685,4,689,0.36,226791,2021
West Bengal,221,Gopiballavpur,Dr. Khagendra Nath Mahata,MALE,39.0,GENERAL,TMC,102710,1405,104115,52.3,226417,2021
West Bengal,221,Gopiballavpur,Sanjit Mahata,MALE,43.0,GENERAL,BJP,79106,1241,80347,40.36,226417,2021
West Bengal,221,Gopiballavpur,Prasanta Kumar Das,MALE,56.0,GENERAL,CPI(M),5689,130,5819,2.92,226417,2021
West Bengal,221,Gopiballavpur,NOTA,,,,NOTA,2781,10,2791,1.4,226417,2021
West Bengal,221,Gopiballavpur,Banamali Nayek,MALE,46.0,SC,BSP,1248,12,1260,0.63,226417,2021
West Bengal,221,Gopiballavpur,Subhas Mahata (Bula Babu),MALE,42.0,GENERAL,IND,1214,10,1224,0.61,226417,2021
West Bengal,221,Gopiballavpur,Rajesh Mahato,MALE,46.0,GENERAL,IND,1162,5,1167,0.59,226417,2021
West Bengal,221,Gopiballavpur,Ashoke Mahata,MALE,30.0,GENERAL,IND,972,8,980,0.49,226417,2021
West Bengal,221,Gopiballavpur,Susanta Kumar Das,MALE,56.0,GENERAL,IND,767,11,778,0.39,226417,2021
West Bengal,221,Gopiballavpur,Jiten Giri,MALE,64.0,GENERAL,IND,572,17,589,0.3,226417,2021
West Bengal,222,Jhargram,BIRBAHA HANSDA,FEMALE,38.0,ST,TMC,108044,1449,109493,54.26,236035,2021
West Bengal,222,Jhargram,SUKHAMAY SATPATHY (JAHAR),MALE,52.0,GENERAL,BJP,70048,1205,71253,35.31,236035,2021
West Bengal,222,Jhargram,MADHUJA SEN ROY,FEMALE,37.0,GENERAL,CPI(M),10179,251,10430,5.17,236035,2021
West Bengal,222,Jhargram,NOTA,,,,NOTA,3615,21,3636,1.8,236035,2021
West Bengal,222,Jhargram,RAMKRISHNA SARKAR,MALE,73.0,GENERAL,BSP,1786,16,1802,0.89,236035,2021
West Bengal,222,Jhargram,ARCHANA SAIN,FEMALE,52.0,GENERAL,SUCI,1187,6,1193,0.59,236035,2021
West Bengal,222,Jhargram,MADHUSUDAN SINGHA,MALE,44.0,GENERAL,IND,1155,4,1159,0.57,236035,2021
West Bengal,222,Jhargram,HAMLET BASKEY,MALE,57.0,ST,IND,941,11,952,0.47,236035,2021
West Bengal,222,Jhargram,SIBAJI MAHATA,MALE,47.0,GENERAL,IND,786,14,800,0.4,236035,2021
West Bengal,222,Jhargram,LAXMAN HANSDA,MALE,26.0,ST,AMB,573,7,580,0.29,236035,2021
West Bengal,222,Jhargram,ASHUTOSH RANA,MALE,57.0,SC,IND,488,11,499,0.25,236035,2021
West Bengal,223,Keshiary,PARESH MURMU,MALE,52.0,ST,TMC,105826,540,106366,50.01,238835,2021
West Bengal,223,Keshiary,SONALI MURMU SOREN,FEMALE,40.0,ST,BJP,90298,738,91036,42.8,238835,2021
West Bengal,223,Keshiary,DR. PULIN BIHARI BASKE,MALE,53.0,ST,CPI(M),9165,105,9270,4.36,238835,2021
West Bengal,223,Keshiary,NOTA,,,,NOTA,2564,6,2570,1.21,238835,2021
West Bengal,223,Keshiary,MITHUN MANDI,MALE,30.0,ST,BSP,1899,5,1904,0.9,238835,2021
West Bengal,223,Keshiary,JHARESWAR ROUTH,MALE,49.0,ST,SUCI,1523,12,1535,0.72,238835,2021
West Bengal,224,Kharagpur Sadar,HIRANMOY CHATTOPADHYAYA,MALE,45.0,GENERAL,BJP,79129,478,79607,46.45,234672,2021
West Bengal,224,Kharagpur Sadar,PRADIP SARKAR,MALE,49.0,GENERAL,TMC,75461,375,75836,44.25,234672,2021
West Bengal,224,Kharagpur Sadar,REETA SHARMA,FEMALE,62.0,GENERAL,INC,10705,86,10791,6.3,234672,2021
West Bengal,224,Kharagpur Sadar,NOTA,,,,NOTA,2628,15,2643,1.54,234672,2021
West Bengal,224,Kharagpur Sadar,D. MADHUSUDAN RAO,MALE,43.0,GENERAL,HUMP,1697,4,1701,0.99,234672,2021
West Bengal,224,Kharagpur Sadar,SURANJAN MAHAPATRA,MALE,53.0,GENERAL,SUCI,800,7,807,0.47,234672,2021
West Bengal,225,Narayangarh,ATTA SURJA KANTA,MALE,57.0,GENERAL,TMC,100440,454,100894,46.33,243832,2021
West Bengal,225,Narayangarh,RAMA PRASAD GIRI,MALE,45.0,GENERAL,BJP,97758,720,98478,45.23,243832,2021
West Bengal,225,Narayangarh,TAPAS SINHA,MALE,54.0,GENERAL,CPI(M),13070,159,13229,6.08,243832,2021
West Bengal,225,Narayangarh,SHYAMA PADA JANA,MALE,63.0,GENERAL,SUCI,2812,21,2833,1.3,243832,2021
West Bengal,225,Narayangarh,NOTA,,,,NOTA,1750,6,1756,0.81,243832,2021
West Bengal,225,Narayangarh,BANAMALI DAS,MALE,33.0,GENERAL,IND,557,3,560,0.26,243832,2021
West Bengal,226,Sabang,MANAS RANJAN BHUNIA,MALE,68.0,GENERAL,TMC,110370,1728,112098,47.46,264783,2021
West Bengal,226,Sabang,AMULYA MAITY,MALE,63.0,GENERAL,BJP,100807,1427,102234,43.28,264783,2021
West Bengal,226,Sabang,CHIRANJIB BHOWMIK,MALE,47.0,GENERAL,INC,17099,344,17443,7.38,264783,2021
West Bengal,226,Sabang,NOTA,,,,NOTA,1515,19,1534,0.65,264783,2021
West Bengal,226,Sabang,Harekrishna Maiti,MALE,59.0,GENERAL,SUCI,1453,29,1482,0.63,264783,2021
West Bengal,226,Sabang,DEBASHIS BARMAN,MALE,27.0,SC,AMB,1408,2,1410,0.6,264783,2021
West Bengal,227,Pingla,AJIT MAITY,MALE,66.0,GENERAL,TMC,111624,811,112435,49.17,255054,2021
West Bengal,227,Pingla,ANTARA BHATTACHARYYA,FEMALE,47.0,GENERAL,BJP,104754,1025,105779,46.26,255054,2021
West Bengal,227,Pingla,SAMIR ROY,MALE,72.0,GENERAL,INC,7021,82,7103,3.11,255054,2021
West Bengal,227,Pingla,NOTA,,,,NOTA,2060,13,2073,0.91,255054,2021
West Bengal,227,Pingla,SISHIR KUMAR MANNA,MALE,39.0,GENERAL,SUCI,1270,9,1279,0.56,255054,2021
West Bengal,228,Kharagpur,DINEN ROY,MALE,65.0,GENERAL,TMC,109250,477,109727,54.85,227081,2021
West Bengal,228,Kharagpur,TAPAN BHUYA,MALE,45.0,GENERAL,BJP,72505,992,73497,36.74,227081,2021
West Bengal,228,Kharagpur,SYED SADDAM ALI,MALE,29.0,GENERAL,CPI(M),11156,89,11245,5.62,227081,2021
West Bengal,228,Kharagpur,NOTA,,,,NOTA,2310,4,2314,1.16,227081,2021
West Bengal,228,Kharagpur,SEKH ABDUR RAHAMAN,MALE,38.0,GENERAL,HUMP,1687,3,1690,0.84,227081,2021
West Bengal,228,Kharagpur,MANIK CHANDRA PARIA,MALE,49.0,SC,SUCI,949,5,954,0.48,227081,2021
West Bengal,228,Kharagpur,BARSHA MAHAPATRA,FEMALE,27.0,GENERAL,AMB,611,6,617,0.31,227081,2021
West Bengal,229,Debra,HUMAYUN KABIR,MALE,59.0,GENERAL,TMC,94683,1167,95850,46.79,234184,2021
West Bengal,229,Debra,BHARATI GHOSH,FEMALE,58.0,GENERAL,BJP,83654,970,84624,41.31,234184,2021
West Bengal,229,Debra,PRANKRISHNA MONDAL,MALE,51.0,GENERAL,CPI(M),20450,273,20723,10.12,234184,2021
West Bengal,229,Debra,DIPANKAR MAITY,MALE,49.0,GENERAL,SUCI,1501,8,1509,0.74,234184,2021
West Bengal,229,Debra,NOTA,,,,NOTA,1346,7,1353,0.66,234184,2021
West Bengal,229,Debra,SUKANTA DAS,MALE,44.0,GENERAL,IND,806,1,807,0.39,234184,2021
West Bengal,230,Daspur,MAMATA BHUNIA,FEMALE,59.0,GENERAL,TMC,113911,842,114753,51.58,298096,2021
West Bengal,230,Daspur,PRASANTA BERA,MALE,36.0,GENERAL,BJP,87178,733,87911,39.52,298096,2021
West Bengal,230,Daspur,DHRUBA SEKHAR MANDAL,MALE,49.0,GENERAL,CPI(M),16649,396,17045,7.66,298096,2021
West Bengal,230,Daspur,JAGADISH MONDAL ADHIKARY,MALE,41.0,GENERAL,SUCI,1379,8,1387,0.62,298096,2021
West Bengal,230,Daspur,NOTA,,,,NOTA,1356,12,1368,0.61,298096,2021
West Bengal,231,Ghatal,SITAL KAPAT,MALE,31.0,SC,BJP,104753,1059,105812,46.95,279908,2021
West Bengal,231,Ghatal,SHANKAR DOLAI,MALE,63.0,SC,TMC,104044,802,104846,46.52,279908,2021
West Bengal,231,Ghatal,KAMAL CHANDRA DOLUI,MALE,47.0,SC,CPI(M),9931,234,10165,4.51,279908,2021
West Bengal,231,Ghatal,ANJAN JANA,MALE,58.0,SC,SUCI,1998,10,2008,0.89,279908,2021
West Bengal,231,Ghatal,NOTA,,,,NOTA,1295,10,1305,0.58,279908,2021
West Bengal,231,Ghatal,TAPAN KUMAR DOLUI,MALE,51.0,SC,IND,1232,7,1239,0.55,279908,2021
West Bengal,232,Chandrakona,ARUP DHARA,MALE,40.0,SC,TMC,121315,531,121846,48.87,279867,2021
West Bengal,232,Chandrakona,SIBARAM DAS,MALE,44.0,SC,BJP,109831,734,110565,44.35,279867,2021
West Bengal,232,Chandrakona,GOURANGA DAS,MALE,65.0,SC,RSSCMJP,10712,89,10801,4.33,279867,2021
West Bengal,232,Chandrakona,NOTA,,,,NOTA,2900,6,2906,1.17,279867,2021
West Bengal,232,Chandrakona,SUDHIR ARI,MALE,65.0,SC,IND,1666,4,1670,0.67,279867,2021
West Bengal,232,Chandrakona,AKSHAY KHAN,MALE,53.0,SC,SUCI,1524,3,1527,0.61,279867,2021
West Bengal,233,Garbeta,Uttara Singha (Hazra),FEMALE,56.0,GENERAL,TMC,94358,570,94928,45.71,232046,2021
West Bengal,233,Garbeta,Madan Ruidas,MALE,49.0,GENERAL,BJP,83739,617,84356,40.62,232046,2021
West Bengal,233,Garbeta,Ghosh Kumar Tapan,MALE,59.0,GENERAL,CPI(M),22912,130,23042,11.09,232046,2021
West Bengal,233,Garbeta,NOTA,,,,NOTA,2701,18,2719,1.31,232046,2021
West Bengal,233,Garbeta,Tapas Kumar Mishra,MALE,52.0,GENERAL,SUCI,1796,7,1803,0.87,232046,2021
West Bengal,233,Garbeta,Kutubuddin Khan,MALE,25.0,GENERAL,IND,830,3,833,0.4,232046,2021
West Bengal,234,Salboni,Srikanta Mahata,MALE,45.0,GENERAL,TMC,125097,923,126020,50.57,276940,2021
West Bengal,234,Salboni,Rajib Kundu,MALE,40.0,GENERAL,BJP,92415,961,93376,37.47,276940,2021
West Bengal,234,Salboni,Ghosh Susanta,MALE,63.0,GENERAL,CPI(M),19650,209,19859,7.97,276940,2021
West Bengal,234,Salboni,Rasbihari Mahata,MALE,37.0,GENERAL,IND,2632,11,2643,1.06,276940,2021
West Bengal,234,Salboni,NOTA,,,,NOTA,1956,9,1965,0.79,276940,2021
West Bengal,234,Salboni,Laksmi Kanta Murmu,MALE,37.0,ST,IND,1643,14,1657,0.66,276940,2021
West Bengal,234,Salboni,Akshaya Kumar Mahata,MALE,28.0,GENERAL,AMB,1591,18,1609,0.65,276940,2021
West Bengal,234,Salboni,Md. Kabirul Islam Khan,MALE,44.0,GENERAL,HUMP,753,3,756,0.3,276940,2021
West Bengal,234,Salboni,Animesh Mahata,MALE,38.0,GENERAL,IND,741,4,745,0.3,276940,2021
West Bengal,234,Salboni,Paresh Chandra Dutta,MALE,44.0,GENERAL,SUCI,563,2,565,0.23,276940,2021
West Bengal,235,Keshpur,Seuli Saha,FEMALE,51.0,SC,TMC,116520,472,116992,50.81,261529,2021
West Bengal,235,Keshpur,Pritish Ranjan Kuar,MALE,57.0,SC,BJP,95859,413,96272,41.82,261529,2021
West Bengal,235,Keshpur,Rameswar Doloi,MALE,68.0,SC,CPI(M),13572,98,13670,5.94,261529,2021
West Bengal,235,Keshpur,NOTA,,,,NOTA,3287,11,3298,1.43,261529,2021
West Bengal,236,Medinipur,June Maliah,FEMALE,51.0,GENERAL,TMC,119964,1211,121175,50.72,280060,2021
West Bengal,236,Medinipur,Samit Kumar Dash,MALE,51.0,GENERAL,BJP,95168,1610,96778,40.51,280060,2021
West Bengal,236,Medinipur,TARUN KUMAR GHOSH,MALE,61.0,GENERAL,CPI,12565,419,12984,5.43,280060,2021
West Bengal,236,Medinipur,NOTA,,,,NOTA,3900,28,3928,1.64,280060,2021
West Bengal,236,Medinipur,Sukesh Palmal,MALE,66.0,GENERAL,AMB,1548,17,1565,0.66,280060,2021
West Bengal,236,Medinipur,DEBASISH AICH,MALE,49.0,GENERAL,SUCI,1468,32,1500,0.63,280060,2021
West Bengal,236,Medinipur,BISHWAJIT MAHATA,MALE,44.0,GENERAL,IND,957,11,968,0.41,280060,2021
West Bengal,237,Binpur,DEBNATH HANSDA,MALE,38.0,ST,TMC,99786,491,100277,53.11,224036,2021
West Bengal,237,Binpur,PALAN SAREN,MALE,28.0,ST,BJP,60213,570,60783,32.19,224036,2021
West Bengal,237,Binpur,DIBAKAR HANSDA,MALE,62.0,ST,CPI(M),8268,85,8353,4.42,224036,2021
West Bengal,237,Binpur,NITYALAL SING,MALE,25.0,ST,IND,6308,10,6318,3.35,224036,2021
West Bengal,237,Binpur,PATAL CHANDRA MURMU,MALE,44.0,ST,BSP,3526,4,3530,1.87,224036,2021
West Bengal,237,Binpur,NOTA,,,,NOTA,3296,9,3305,1.75,224036,2021
West Bengal,237,Binpur,BABLU MURMU,MALE,42.0,ST,IND,2679,6,2685,1.42,224036,2021
West Bengal,237,Binpur,MANGAL CHANDRA SARDAR,MALE,46.0,ST,IND,1813,2,1815,0.96,224036,2021
West Bengal,237,Binpur,RAJIB MUDI,MALE,34.0,ST,SUCI,1729,3,1732,0.92,224036,2021
West Bengal,238,Bandwan,RAJIB LOCHAN SAREN,MALE,47.0,ST,TMC,112183,1154,113337,47.02,284840,2021
West Bengal,238,Bandwan,PARCY MURMU,MALE,41.0,ST,BJP,93298,1208,94506,39.21,284840,2021
West Bengal,238,Bandwan,BESRA SUSANTA KUMAR,MALE,41.0,ST,CPI(M),21928,276,22204,9.21,284840,2021
West Bengal,238,Bandwan,SIB SANKAR SINGH,MALE,50.0,ST,IND,5008,59,5067,2.1,284840,2021
West Bengal,238,Bandwan,TIKARAM HEMBRAM,MALE,49.0,ST,BSP,2976,11,2987,1.24,284840,2021
West Bengal,238,Bandwan,NOTA,,,,NOTA,2939,15,2954,1.23,284840,2021
West Bengal,239,Balarampur,BANESWAR MAHATO,MALE,48.0,GENERAL,BJP,88803,718,89521,45.22,238113,2021
West Bengal,239,Balarampur,SHANTIRAM MAHATO,MALE,68.0,GENERAL,TMC,88530,568,89098,45.01,238113,2021
West Bengal,239,Balarampur,UTTAM KUMAR BANDYOPADHYAY,MALE,64.0,GENERAL,INC,8842,53,8895,4.49,238113,2021
West Bengal,239,Balarampur,NOTA,,,,NOTA,2432,9,2441,1.23,238113,2021
West Bengal,239,Balarampur,SITARAM HANSDA,MALE,46.0,ST,APOI,2150,3,2153,1.09,238113,2021
West Bengal,239,Balarampur,DIPAK KUMAR,MALE,38.0,GENERAL,SUCI,1791,2,1793,0.91,238113,2021
West Bengal,239,Balarampur,ASWINI SINGH SARDAR,MALE,49.0,ST,IND,1467,11,1478,0.75,238113,2021
West Bengal,239,Balarampur,ANANDI TUDU,FEMALE,52.0,ST,BSP,1410,6,1416,0.72,238113,2021
West Bengal,239,Balarampur,SUBHASH MAHATO,MALE,51.0,GENERAL,BHMP,1167,3,1170,0.59,238113,2021
West Bengal,240,Baghmundi,Sushanta Mahato,MALE,39.0,GENERAL,TMC,75245,660,75905,36.79,249613,2021
West Bengal,240,Baghmundi,Ashutosh Mahato,MALE,53.0,GENERAL,AJSUP,61510,426,61936,30.02,249613,2021
West Bengal,240,Baghmundi,Nepal Chandra Mahato,MALE,59.0,GENERAL,INC,50615,431,51046,24.74,249613,2021
West Bengal,240,Baghmundi,Debranjan Mahato,MALE,37.0,GENERAL,AIFB,11733,109,11842,5.74,249613,2021
West Bengal,240,Baghmundi,NOTA,,,,NOTA,2375,11,2386,1.16,249613,2021
West Bengal,240,Baghmundi,Pashupati Mahato,MALE,66.0,GENERAL,AMB,1992,8,2000,0.97,249613,2021
West Bengal,240,Baghmundi,Mrityunjoy Singh Babu,MALE,56.0,ST,SUCI,1182,6,1188,0.58,249613,2021
West Bengal,241,Joypur,Nara Hari Mahato,MALE,65.0,GENERAL,BJP,73713,667,74380,36.68,249621,2021
West Bengal,241,Joypur,Phanibhushan Kumar,MALE,55.0,GENERAL,INC,61611,569,62180,30.67,249621,2021
West Bengal,241,Joypur,Dibyajoti Singh Deo,MALE,36.0,GENERAL,IND,35281,148,35429,17.47,249621,2021
West Bengal,241,Joypur,Dhirendra Nath Mahato,MALE,65.0,GENERAL,AIFB,19200,213,19413,9.57,249621,2021
West Bengal,241,Joypur,NOTA,,,,NOTA,2944,12,2956,1.46,249621,2021
West Bengal,241,Joypur,Jawahar Lal Mahato,MALE,67.0,GENERAL,MPOI,2086,16,2102,1.04,249621,2021
West Bengal,241,Joypur,Nepal Chandra Mahato,MALE,34.0,GENERAL,IND,1928,52,1980,0.98,249621,2021
West Bengal,241,Joypur,Nageswar Mahato,MALE,62.0,GENERAL,IND,1405,14,1419,0.7,249621,2021
West Bengal,241,Joypur,Bahadur Kushbaha Kuiri,MALE,47.0,GENERAL,IND,1162,7,1169,0.58,249621,2021
West Bengal,241,Joypur,Bhagirath Mahato,MALE,33.0,GENERAL,SUCI,1121,5,1126,0.56,249621,2021
West Bengal,241,Joypur,Tirthanath Mahata,MALE,70.0,GENERAL,ABHM,606,7,613,0.3,249621,2021
West Bengal,242,Purulia,Sudip Kumar Mukherjee,MALE,51.0,GENERAL,BJP,88899,834,89733,43.38,258947,2021
West Bengal,242,Purulia,Sujoy Banerjee,MALE,63.0,GENERAL,TMC,82134,581,82715,39.98,258947,2021
West Bengal,242,Purulia,PARTHA PRATIM BANERJEE,MALE,53.0,GENERAL,INC,24736,260,24996,12.08,258947,2021
West Bengal,242,Purulia,NOTA,,,,NOTA,2565,23,2588,1.25,258947,2021
West Bengal,242,Purulia,Birendranath Mahato,MALE,49.0,GENERAL,IND,1916,2,1918,0.93,258947,2021
West Bengal,242,Purulia,Aditya Mahato,MALE,48.0,GENERAL,IND,1298,6,1304,0.63,258947,2021
West Bengal,242,Purulia,Rani Mahato,FEMALE,41.0,GENERAL,SUCI,1196,13,1209,0.58,258947,2021
West Bengal,242,Purulia,Manas Sardar,MALE,30.0,SC,BSP,1032,2,1034,0.5,258947,2021
West Bengal,242,Purulia,MRITUNJOY PANDEY,MALE,46.0,GENERAL,IND,554,4,558,0.27,258947,2021
West Bengal,242,Purulia,Abhijit Bhattacharya,MALE,44.0,GENERAL,IND,424,0,424,0.2,258947,2021
West Bengal,242,Purulia,Harendra Nath Mahato,MALE,57.0,GENERAL,AMB,385,4,389,0.19,258947,2021
West Bengal,243,Manbazar,SANDHYARANI TUDU,FEMALE,50.0,ST,TMC,102169,1129,103298,48.33,253708,2021
West Bengal,243,Manbazar,GOURI SINGH SARDAR,FEMALE,47.0,ST,BJP,86679,1103,87782,41.07,253708,2021
West Bengal,243,Manbazar,YAMINIKANTA MANDI,MALE,48.0,ST,CPI(M),16516,333,16849,7.88,253708,2021
West Bengal,243,Manbazar,NOTA,,,,NOTA,2272,19,2291,1.07,253708,2021
West Bengal,243,Manbazar,PURNA CHANDRA TUDU,MALE,41.0,ST,BSP,1886,19,1905,0.89,253708,2021
West Bengal,243,Manbazar,SWAPANKUMAR MURMU,MALE,36.0,ST,IND,1595,9,1604,0.75,253708,2021
West Bengal,244,Kashipur,KAMALAKANTA HANSDA,MALE,46.0,ST,BJP,92061,877,92938,47.69,238871,2021
West Bengal,244,Kashipur,SWAPAN KUMAR BELTHARIA,MALE,58.0,GENERAL,TMC,84829,722,85551,43.9,238871,2021
West Bengal,244,Kashipur,MALLIKA MAHATA,FEMALE,40.0,GENERAL,CPI(M),10744,183,10927,5.61,238871,2021
West Bengal,244,Kashipur,NOTA,,,,NOTA,2385,16,2401,1.23,238871,2021
West Bengal,244,Kashipur,DIPAK MAHATO,MALE,47.0,GENERAL,SUCI,2257,12,2269,1.16,238871,2021
West Bengal,244,Kashipur,NARENDRA NATH MAHATA,MALE,33.0,GENERAL,AMB,804,2,806,0.41,238871,2021
West Bengal,245,Para,NADIAR CHAND BOURI,MALE,43.0,SC,BJP,86930,417,87347,45.02,243906,2021
West Bengal,245,Para,UMAPADA BAURI,MALE,38.0,SC,TMC,82986,354,83340,42.95,243906,2021
West Bengal,245,Para,SWAPAN KUMAR BAURI,MALE,27.0,SC,CPI(M),13596,85,13681,7.05,243906,2021
West Bengal,245,Para,NOTA,,,,NOTA,3647,10,3657,1.88,243906,2021
West Bengal,245,Para,JAGANNATH BAURI,MALE,52.0,SC,SUCI,1891,6,1897,0.98,243906,2021
West Bengal,245,Para,SUDARSHAN RAJWAR,MALE,35.0,SC,BSP,1672,4,1676,0.86,243906,2021
West Bengal,245,Para,SWAPAN BAURI,MALE,47.0,SC,IND,1649,2,1651,0.85,243906,2021
